6261.2423	1387.0357	2537.7220	153.0278	145.4381	117.5265	580.8017	4253.2218	545.4216	3475.8352	815.4969	1720.6680	192.3784	151.0415	132.6211	712.8648	3866.0615	499.3833	4072.0472	855.1469	2045.8059	192.4541	151.2127	132.6327	703.8373	3802.6143	499.9820	1495.1864	6461.5673	647.2463	164.2772	203.2808	168.8558	96.9101	132.8646	5351.1624	5096.3789	2542.2109	2530.4102	174.6018	147.4246	129.4469	596.0240	3292.0438	688.8390
3638.5677	4068.5330	2502.8993	185.7561	85.9623	127.7003	1391.2900	954.3405	571.2942	1609.2054	616.4391	3677.3555	211.0491	122.9153	129.2761	1048.7844	2758.1350	632.2651	790.5554	1807.1771	4234.2676	130.5621	210.5493	129.0074	2849.1942	1067.3811	621.2388	817.0590	1960.2533	5895.6878	142.8509	94.7161	185.4858	5378.8353	147.6154	106.2973	7799.1802	2172.0772	179.7426	169.3380	188.5156	49.1722	715.8549	1991.1578	1085.7654
5340.6180	3942.5851	1000.7969	126.9906	109.3109	145.3723	567.5061	515.2067	5066.1660	727.2996	2402.5533	2870.1471	154.6166	189.4655	172.3452	4213.6074	482.2713	569.3302	2818.6408	773.6081	3357.7511	190.0294	154.8787	171.8499	477.5655	4117.4836	553.9759	5797.9174	1842.4293	873.6533	119.7853	178.0887	160.8291	97.9556	57.8637	4752.1886	712.5230	9214.2426	193.2344	209.1110	146.8440	51.3315	1752.6839	888.1636	1072.5189
183.0072	2809.0083	7199.9845	49.2213	235.0078	167.2143	1100.1869	707.0925	1044.8014	1394.9853	404.4431	4065.5717	249.8524	123.3020	140.4152	532.9385	3453.4423	566.2450	400.9079	1590.1669	4782.9251	123.4966	249.8307	140.3820	3486.4512	522.6021	568.1201	3635.7577	1434.4201	3038.8222	199.1057	152.3788	176.2724	40.3220	2436.0226	45.4305	6591.9752	3444.1791	193.8456	165.6433	211.3676	51.2115	804.5955	990.5346	1123.9719
1695.3654	4749.8019	3674.8327	213.8399	118.1440	197.0932	999.5368	1097.5393	471.8077	2540.2854	3300.0156	99.6990	199.1624	165.5555	54.8116	1089.3257	953.3544	1391.7885	4059.1357	2728.3971	99.4672	166.5555	200.2242	54.6606	958.1017	1067.8212	1383.6384	2379.5119	826.5169	6130.9712	180.7682	154.0088	127.3990	173.1809	4627.1076	121.8044	987.0481	4014.9002	5228.0516	154.2003	186.3970	162.9957	5130.6465	467.4389	469.4131
7645.7277	868.9769	1638.2955	136.6622	126.7099	238.3078	581.1415	3494.5942	895.8230	3936.7371	1295.0961	755.1668	152.8189	145.5619	151.7164	1085.6414	1092.8270	3988.3327	1418.8482	872.6736	4640.4782	143.9784	152.0955	153.1560	1056.6511	3747.8530	1065.6490	7680.9269	1944.4430	130.6300	141.3813	187.1662	51.2465	276.0815	1421.8960	747.7875	736.7031	2501.4361	7053.8609	119.8066	193.1873	176.9541	3391.8528	455.9329	1479.5674
4711.8742	992.2889	3625.8370	222.5724	142.3002	266.3377	991.3610	3899.4969	340.1879	2926.2206	2963.9878	135.7916	211.5384	211.5406	71.1777	954.6526	534.6971	2069.8553	4091.2141	144.7269	2745.0589	211.5027	75.1499	211.6603	576.2992	2266.9335	951.5052	3238.6093	1910.2769	2995.1138	186.3632	152.0044	169.7614	49.8793	2325.2374	45.4175	7507.1768	2574.1876	170.6356	168.4851	186.9985	46.6114	1052.3503	1686.6008	995.4906
3789.6781	1663.7525	4664.5694	124.5567	245.7905	127.0386	1941.0166	582.9857	956.2158	2279.8323	3117.4257	591.7420	181.1371	156.5745	154.5369	409.9869	440.7139	4641.9854	610.8869	1908.3407	4428.7723	154.6839	183.5371	159.6978	4568.0842	400.9638	484.0564	6176.0862	1959.8757	641.0381	188.0281	162.4578	165.1183	137.7822	100.1120	5110.3003	4866.0846	229.2161	5235.6993	200.0846	59.1057	201.2345	1018.7230	1408.2666	474.8518
7151.0661	2770.8999	294.0340	239.2027	210.6747	75.9664	579.0850	958.5103	2252.4098	450.9406	333.7820	5160.2773	175.4994	103.1835	152.8343	3217.1191	2269.5819	974.9052	709.6520	6027.2958	150.0522	156.5247	152.6564	95.7692	3645.1115	974.9057	2115.7172	5250.0440	624.3815	3683.5745	192.3469	166.0313	170.0031	157.1274	5222.6016	85.3242	4674.2464	5319.5074	198.2462	179.4594	221.9901	52.5486	1053.9156	682.5707	1210.2937
2403.0277	6617.6733	1222.2990	182.1523	151.2640	153.5871	529.5836	546.9990	4535.2194	1520.2921	905.9133	3546.7946	171.6880	151.7354	132.1137	725.5263	3752.4685	473.3472	4234.3083	1766.7684	910.9232	132.2071	172.4929	151.5489	476.5854	707.2575	3758.3143	3731.7855	5559.2130	640.0015	191.7417	115.6601	259.6537	116.3853	247.8837	273.6861	4839.9450	1628.4040	3778.6510	141.1504	154.4387	184.8031	613.6445	3962.8754	661.0219
