5145.1253	2440.5741	2502.3006	156.7062	111.9237	150.4809	831.0753	520.3002	3354.7906
2227.5228	3134.9196	4744.5577	98.5450	203.0290	98.3117	1290.3402	1175.6446	493.5721
3387.8109	5381.9564	1407.2327	110.7857	143.3564	147.5735	769.0362	789.4388	4149.2917
190.6328	1954.9437	8130.4234	49.9470	192.5406	180.2956	1068.3265	1590.8523	697.2863
2511.3065	451.2830	6747.4106	271.5377	111.1601	233.3873	232.7510	4249.2235	704.2521
8403.6654	1286.6920	469.6426	140.4195	132.5691	207.4306	896.6697	3217.3371	1931.5280
3629.8291	5005.3756	1528.7953	183.7276	144.4202	152.9932	650.5569	575.1320	4061.7583
1310.2956	7768.8802	997.8241	150.9915	155.2072	160.0280	4317.7279	790.5462	793.8539
5711.7008	4181.8453	214.4538	223.7630	157.0827	57.1583	861.7053	1041.5397	1369.8587
5186.8070	4797.5367	278.6563	215.1541	218.2316	71.7318	849.4312	503.4883	1999.4862
4469.0844	2010.3115	3669.6041	156.6063	140.3934	218.4843	1592.7659	2760.9622	1027.3393
6530.5985	1423.6597	2216.7418	153.3935	145.1663	114.6043	576.5536	4209.0407	626.3546
170.8517	990.6941	9038.4543	45.1246	199.4834	155.7501	891.3463	1825.7914	717.6891
6720.5483	1510.4810	1258.9707	242.0288	150.5896	279.2938	484.3527	3493.5830	138.7270
4427.1477	5374.0688	367.7835	217.3986	242.9141	92.3326	811.1886	556.1825	3078.2923
3151.2454	6739.7295	225.0251	187.0397	232.6843	60.2042	1405.2316	740.0630	1557.9295
1768.1525	7261.1206	1246.7269	160.3906	163.2355	114.2075	3098.3293	750.7858	1943.8892
1897.9350	7958.0950	297.9700	188.9110	150.0906	73.6053	1751.8937	925.2204	1878.6514
6025.1211	3917.4886	195.3902	210.8740	133.3948	52.4069	859.3851	614.2829	1188.8510
2065.4171	3134.3389	4975.2439	152.7471	186.4560	148.1171	3578.4932	607.4589	784.7747
9399.4563	536.5713	199.9724	133.9527	93.4120	246.4646	629.4226	2207.8806	1137.9884
5136.9255	169.0143	4892.0603	211.9793	45.9906	140.3125	1162.2882	996.5209	721.0741
5354.4454	3486.7760	1231.7785	158.7275	193.3243	153.1996	750.7105	632.2927	4477.6164
5481.4502	4463.8049	246.7448	230.4615	198.5288	64.0802	703.6965	917.2315	1658.4193
4040.8977	211.5407	5946.5615	212.0707	55.8266	166.7058	943.8671	1297.7725	1080.4913
