1992.7512	2970.5937	272.6550	259.2708	227.1444	113.7181	26.6878	408.8471	4613.6681	1694.1707	154.5545	155.2748	183.8881	69.6651	253.7664	288.1523	2269.6114	233.8672	518.2749	150.3625	108.3626	215.2542	31.5227	130.9639	816.3493	710.6586	1272.6479	2227.8797	213.4929	3092.6274	253.3856	71.5489	216.5919	28.7514	1841.4666	484.7335	707.6785	57.8883	138.4332	222.4840	170.8586	73.7117	593.9164	1631.5124	2232.0749
1903.2042	2537.0083	73.7875	180.2141	209.4270	154.7483	209.8734	224.6408	6733.0024	2840.8991	363.0496	3198.0513	156.3183	144.7858	161.7032	188.4702	5081.9482	73.4891	293.4675	132.3553	86.1772	177.3122	68.2359	242.2633	577.1106	1824.3590	699.2564	5475.3582	3041.3109	516.3309	162.3734	204.6827	137.5541	106.8131	321.7095	4957.7055	694.0201	398.6288	1037.3511	181.8254	134.9533	210.1810	204.8883	4621.4842	209.3946
1495.6675	150.4703	3108.8623	213.5157	77.0949	187.9868	162.7877	2285.6134	283.8225	67.3555	142.0476	1848.5969	235.8050	50.4088	160.6161	649.7320	1092.9075	322.4323	2311.2526	2475.9132	195.8341	186.3299	176.2318	51.1487	53.1916	773.1145	1046.3339	7307.7178	246.7319	199.5503	190.6244	64.1348	215.9913	372.6472	1646.8850	1318.0609	346.4042	126.5761	1916.0197	191.6630	50.9575	199.2372	1915.9864	1196.4106	302.6531
3586.4440	394.5135	1872.0425	210.6098	91.1412	239.2019	61.7033	3230.6341	653.4165	238.9719	294.0169	94.0113	198.3583	93.5753	268.4117	276.2686	2500.1528	1201.8286	1.5079	167.2501	258.2420	175.3961	85.7765	235.8555	6901.2754	2793.7928	1529.7508	169.5694	1091.3745	193.0561	234.6828	243.5641	85.3790	1790.1778	329.5269	3166.0661	3257.7797	179.8576	197.3627	211.4319	118.7245	246.0287	59.9353	4868.2319	156.0929
4061.1255	73.9493	1599.9252	204.2747	38.3589	231.7877	286.9751	852.4429	118.6803	38.3640	4161.2120	103.4240	86.4408	165.6254	256.2236	536.8597	243.2513	758.3206	133.5818	245.3200	474.0981	251.9558	141.5092	202.8509	634.9308	3439.1372	278.6004	2889.0545	3564.0384	415.9070	192.1792	226.1758	156.3397	333.7997	265.5806	4025.7938	1027.0559	549.5704	3017.3736	167.6210	118.3781	215.0988	60.7967	4904.8814	440.2283
4400.5329	141.4459	4020.0212	210.6106	72.8663	180.0471	228.1636	2098.4765	294.4321	1126.6776	2817.9009	430.4216	170.4692	154.4469	161.4784	195.7989	300.9134	3593.4961	980.4145	1447.2937	313.2918	193.8778	183.8433	168.8064	37.3846	193.3911	3184.6943	4163.7825	4672.6679	331.5496	213.3405	179.3512	147.9580	203.7220	286.9146	4988.3941	2738.3786	228.0341	2249.5873	195.8074	53.9542	189.8911	316.0027	1108.9822	768.5471
178.4952	511.8628	4782.6419	58.7613	199.7668	209.7869	1277.5752	4368.1257	368.7080	126.7476	393.2867	117.9657	272.2466	175.5416	87.2215	1473.5244	277.6414	4169.8562	89.8305	116.3856	79.7838	292.8169	141.1840	220.7062	758.5567	814.7959	664.6536	116.6431	3889.9735	76.3834	143.8718	214.2894	302.3816	1298.8304	316.1334	413.3075	2034.3724	882.3821	40.2455	219.3672	237.6783	89.3241	483.4712	21.0331	622.2101
1937.6884	180.7452	817.5664	207.6512	91.8812	229.0594	247.6382	3120.9597	166.1316	174.2765	83.1029	207.6206	67.5617	221.1790	169.5337	1613.6077	1024.7193	278.8552	157.0556	189.4228	344.5216	123.0758	52.1794	205.6745	291.4416	976.6425	1434.4081	4294.4235	472.0705	201.5060	214.0317	147.8337	62.5362	297.7338	409.3192	1283.8578	441.7446	126.6499	70.6056	223.5512	49.8770	135.6342	622.7904	1104.0510	902.4352
3618.7509	8239.7576	263.4915	381.9809	434.9109	147.7415	289.9751	2689.3010	5975.1984	175.0963	272.3637	1113.5400	221.4877	563.7360	367.7400	3183.8066	5273.3022	815.8077	272.8822	218.6132	383.5045	201.5311	616.1150	409.0331	2588.8269	1492.8758	5260.4741	2538.9606	792.8741	6975.1653	388.7642	212.4948	440.1665	240.3559	1896.1907	2256.8597	577.1081	444.6788	1589.2132	437.9254	114.8081	443.1877	14047.9357	5241.7167	1110.3446
36.0809	1959.5282	3056.3909	201.2249	213.6929	200.6456	494.3996	12.5254	29.9358	3.0000	0.0000	0.0000	151.0000	151.0000	151.0000	0.7500	1.0000	1.0000	3.0000	0.0000	0.0000	151.0000	151.0000	151.0000	0.7500	1.0000	1.0000	3.0000	0.0000	0.0000	151.0000	151.0000	151.0000	0.7500	1.0000	1.0000	510.7667	1017.0204	1522.2129	178.4189	215.5522	202.3863	22.6621	13.3343	28.5152
