5606.9855	206.1103	4379.9042	195.4473	53.8023	197.4719	1209.2068	1224.2098	594.1623	1277.2444	1077.9878	3571.7678	141.1895	163.6007	69.3744	1374.7219	2694.1350	694.6293	4198.7938	1219.3207	1425.8856	69.6539	163.4009	141.5464	689.6060	2638.5857	1270.3546	7262.4560	2713.3933	195.1507	167.6055	220.3139	51.3747	773.3778	936.7425	1124.1854	4414.5488	3514.2401	2282.2111	249.6554	137.8701	222.5823	416.4505	1684.9233	304.6637
203.6314	4309.7127	5740.6558	53.3620	153.4671	214.7830	1210.3301	607.5790	734.3322	3100.9270	336.5679	2412.5051	200.7947	122.4808	255.9645	1396.1743	3723.0082	451.1541	3617.4151	2806.6778	339.9071	200.9726	256.0636	121.3144	1384.5272	446.4566	3610.6693	4383.1635	2023.2136	3741.6229	150.0460	244.1732	198.2895	2521.5391	627.2309	634.1283	3022.4229	2683.4623	4303.1149	58.4790	205.4153	106.0169	713.2105	963.8707	796.0427
180.5902	5563.1744	4461.2354	47.7109	145.9313	193.9727	991.2963	606.6724	1291.2801	3577.0039	2297.3962	113.5999	174.1466	204.1880	60.2062	696.0811	960.1729	1541.0180	4437.7475	122.0291	2380.2235	174.4744	63.5523	207.1430	688.2072	1659.9591	877.4705	166.3068	4586.2768	5403.4164	46.2831	239.8060	155.5107	1070.4973	675.0975	1041.4352	4151.2231	608.5138	5457.2631	139.9118	104.5756	204.7767	821.3945	2699.3516	1104.1193
4110.1220	5362.7205	375.1575	258.7344	220.1556	94.6140	422.8597	917.3112	3251.3128	1617.3560	3653.6001	718.0439	179.5840	157.2179	153.1902	784.1013	762.4112	4183.7535	2152.3574	4021.5580	766.0845	182.8979	153.7590	154.3345	648.9152	690.4953	4112.6159	3737.4122	6289.9942	160.5936	184.2765	186.7082	44.1049	1722.0986	850.2456	941.5460	562.3321	4027.2053	5455.4626	103.0768	221.4356	159.5206	2731.3776	978.5664	1198.1080
3643.8374	4574.9101	1930.2525	197.9519	133.5168	227.3466	403.4796	1575.2758	834.9989	3598.2828	1913.8995	374.8178	216.9292	251.3161	124.4015	710.6857	456.2815	3617.9446	2769.0484	405.3749	3636.5767	249.0016	126.5842	213.6376	478.0848	3599.2762	642.0493	3470.5268	6425.2134	297.2598	104.1766	102.0306	234.0551	1260.2596	537.1587	1379.9629	175.6796	7529.6188	2439.7016	46.4532	149.3738	215.5800	948.0797	676.5371	1206.4705
171.0278	8738.9832	1171.9889	47.3390	159.4883	251.1811	1040.6478	1120.1611	639.7247	1171.3362	4669.0190	132.6449	208.1583	168.7810	68.1551	1444.5164	746.6908	1786.9833	5715.0398	1059.1008	138.8594	169.4173	213.7730	69.5791	760.7012	1289.9252	1786.9100	4663.4729	3227.5731	2273.9540	140.7925	188.2259	151.9628	803.0009	779.0988	3434.8038	7480.9659	2564.4526	201.5814	192.4993	195.0788	52.7738	553.6311	1416.8671	1171.2326
8671.7587	635.3160	773.9253	133.7633	241.8378	119.1017	582.4603	950.2165	3237.0119	110.5018	3958.6527	1920.8455	58.6168	171.8758	210.3166	1502.2703	775.5028	953.1624	2954.5731	114.7119	3870.7151	204.2630	60.4615	169.1127	979.9633	1558.5379	718.7142	6484.8844	411.4161	3222.6995	192.7887	87.7439	130.0280	1260.1054	2301.0822	509.1849	312.2538	4616.6596	5180.0867	76.3422	129.8603	231.5134	1914.3145	902.9335	903.4120
7623.7727	2332.3370	163.8903	138.1333	190.4533	44.1224	628.6901	1713.6055	858.8687	3347.8304	623.1206	1990.0490	176.3100	146.7006	194.0587	1108.4361	4145.0646	420.3621	755.8728	2574.5272	3580.5999	150.3815	194.4230	174.6452	3978.7699	447.0049	1044.2532	6422.3964	3358.9936	525.6100	137.5444	209.3510	94.6974	745.7548	950.1564	2302.0289	219.9058	7405.9553	2385.1389	56.7903	191.4615	260.7852	1329.3317	851.8158	417.8880
4177.1125	800.5864	5177.3011	160.5519	121.6982	211.6278	1462.3502	3267.7637	746.6683	800.0438	188.0687	4986.8875	218.4901	80.8222	139.1834	1180.4783	2000.7646	569.8275	894.9208	203.8858	5797.1934	217.4912	85.9858	139.1560	1255.6794	2206.7655	565.8537	5320.8679	889.3008	3961.8313	106.6858	91.6313	205.5125	561.8190	1548.6165	797.9886	5765.5931	201.9115	4171.4954	174.8710	52.7586	226.1391	825.5290	1190.8521	714.4395
8488.4022	1610.9378	205.6600	221.5997	186.0149	54.9081	637.5766	1501.6391	1334.1056	2269.1266	3172.1999	522.6735	102.9356	125.0984	172.2653	575.4844	1793.6093	3062.3144	2690.2240	835.9186	3372.8574	102.9120	160.9564	124.3607	586.9812	3036.8125	1682.8919	5785.4050	193.8610	4154.7339	200.4004	51.0110	190.4560	521.0150	1135.8783	1335.0949	1120.7427	8708.8366	333.4207	147.8331	145.3562	140.6346	4692.2146	658.6193	708.2281
